"season","player","team","age","position","games","games_started","targets","catches","yards","tds","fumbles"
2010,"Chester Taylor","CHI",31,"/RB",16,1,26,20,139,0,0
2010,"Joseph Addai","IND",27,"RB/rb",8,7,26,19,124,0,2
2010,"Brian Finneran","ATL",34,"/WR",16,1,32,19,166,3,0
2010,"Jeff King","CAR",27,"TE/WR",16,16,32,19,121,2,0
2010,"Owen Schmitt","PHI",25,"FB/fb",15,5,24,19,136,1,0
2010,"Ricky Williams","MIA",33,"RB",16,0,30,19,141,1,4
2010,"Michael Bush","OAK",26,"/RB",14,3,24,18,194,0,0
2010,"Terrance Copper","KAN",28,"/WR",16,3,28,18,157,0,0
2010,"Daniel Graham","DEN",32,"TE",16,16,37,18,148,0,1
2010,"Bryant Johnson","DET",29,"WR/wr",14,7,49,18,210,0,0
2010,"Donald Jones","BUF",23,"WR/wr",15,5,41,18,213,1,0
2010,"Ryan Torain","WAS",24,"RB",10,8,27,18,125,2,2
2010,"Tashard Choice","DAL",26,"RB",16,0,22,17,109,0,1
2010,"Julius Jones","2TM",29,"",12,2,22,17,59,0,1
2010,"Jim Kleinsasser","MIN",33,"FB/fb/TE",16,7,21,17,148,0,0
2010,"Greg Lewis","MIN",30,"WR/wr",13,5,37,17,197,0,0
2010,"Sidney Rice","MIN",24,"WR/wr",6,5,42,17,280,2,0
2010,"Micheal Spurlock","TAM",27,"/WR",16,1,33,17,250,2,2
2010,"Antonio Brown","PIT",22,"WR",9,0,19,16,167,0,1
2010,"Earnest Graham","TAM",30,"FB/RB/rb",12,7,19,16,130,1,1
2010,"Shonn Greene","NYJ",25,"/RB",15,2,24,16,120,0,3
2010,"Evan Moore","CLE",25,"/TE/WR",12,4,26,16,322,1,1
2010,"LaRod Stephens-Howling","ARI",23,"/RB/WR",13,2,23,16,111,0,0
2010,"Brian Westbrook","SFO",31,"RB/rb",14,5,24,16,150,1,0
2010,"Damian Williams","TEN",22,"/WR",16,1,28,16,219,0,0
2010,"Ahmard Hall","TEN",31,"/FB",16,4,20,15,100,0,0
2010,"John Kuhn","GNB",28,"/FB/RB",16,2,18,15,97,2,1
2010,"Ben Patrick","ARI",26,"TE",15,7,18,15,123,0,1
2010,"Billy Bajema","STL",28,"TE",13,8,24,14,145,2,1
2010,"Sam Hurd","DAL",25,"/WR",15,1,23,14,120,0,0
2010,"Vincent Jackson","SDG",27,"WR/wr",5,5,24,14,248,3,0
2010,"Thomas Jones","KAN",32,"RB",16,10,20,14,122,0,3
2010,"Willis McGahee","BAL",29,"/RB",15,2,17,14,55,1,2
2010,"Seyi Ajirotutu","SDG",23,"WR",10,0,23,13,262,2,0
2010,"Travis Beckum","NYG",23,"/TE",16,2,18,13,116,2,0
2010,"John Gilmore","TAM",31,"TE",16,11,18,13,160,1,0
2010,"Michael Hoomanawanui","STL",22,"/TE",8,3,22,13,146,3,0
2010,"Ovie Mughelli","ATL",30,"FB/fb",16,6,18,13,126,1,0
2010,"Kelley Washington","SDG",31,"WR",8,0,14,13,173,1,0
2010,"Joey Galloway","WAS",39,"/WR",10,4,38,12,173,0,0
2010,"Ted Ginn","SFO",25,"WR",13,0,35,12,163,1,1
2010,"BenJarvus Green-Ellis","NWE",25,"RB",16,11,16,12,85,0,0
2010,"Jerome Harrison","2TM",27,"",12,2,13,12,85,0,2
2010,"Max Komar","ARI",23,"WR",8,0,22,12,117,0,3
2010,"Brandon Myers","OAK",25,"/TE",15,3,16,12,80,0,1
2010,"Lousaka Polite","MIA",29,"FB",16,10,17,12,61,0,0
2010,"Jonathan Stupar","BUF",26,"/TE",16,3,13,12,111,0,1
2010,"Tyrell Sutton","CAR",24,"RB",9,0,12,12,70,0,0
2010,"Michael Turner","ATL",28,"RB",16,15,20,12,85,0,2
2010,"David Anderson","HOU",27,"/WR",12,1,18,11,117,0,0
2010,"Marion Barber","DAL",27,"RB",13,10,16,11,49,0,0
2010,"Ed Dickson","BAL",23,"/TE",15,3,23,11,152,1,0
2010,"Chad Hall","PHI",24,"/WR",8,1,18,11,115,1,0
2010,"Jason Hill","2TM",25,"",8,1,21,11,248,1,0
2010,"Greg Jones","JAX",29,"FB",16,13,11,11,47,0,0
2010,"Donald Lee","GNB",30,"TE",15,6,12,11,73,3,1
2010,"Bernard Scott","CIN",26,"RB",16,0,13,11,60,0,2
2010,"Kevin Smith","DET",24,"RB",6,0,16,11,123,0,0
2010,"Craig Stevens","TEN",26,"FB/TE",15,13,23,11,122,2,0
2010,"DeAngelo Williams","CAR",27,"RB/rb",6,6,13,11,61,0,1
2010,"Devin Aromashodu","CHI",26,"/WR",14,2,24,10,149,0,0
2010,"Tim Castille","KAN",26,"/FB/RB",10,4,12,10,43,0,0
2010,"Kenneth Darby","STL",28,"RB",14,0,13,10,61,1,0
2010,"Johnnie Lee Higgins","OAK",27,"/WR",13,1,30,10,103,0,0
2010,"Reggie Kelly","CIN",33,"TE",16,14,13,10,42,0,0
2010,"Justin Peelle","ATL",31,"FB/TE",13,8,15,10,96,1,0
2010,"Leonard Pope","KAN",27,"TE/te",16,6,19,10,76,2,0
2010,"Chris Baker","SEA",31,"TE/WR",16,13,19,9,116,1,0
2010,"Rashied Davis","CHI",31,"WR",16,0,13,9,84,1,1
2010,"Clay Harbor","PHI",23,"TE",9,6,15,9,72,1,0
2010,"Javarris James","IND",23,"RB",10,0,11,9,63,0,1
2010,"Cameron Morrah","SEA",23,"/TE/WR",15,3,18,9,117,0,0
2010,"Bear Pascoe","NYG",24,"FB/TE",15,11,13,9,72,0,0
2010,"Isaac Redman","PIT",26,"RB",16,0,10,9,72,2,2
2010,"Naaman Roosevelt","BUF",23,"/WR",6,1,17,9,139,0,0
2010,"Matt Spaeth","PIT",27,"TE/WR",14,13,18,9,80,1,0
2010,"Leon Washington","SEA",28,"RB",16,0,13,9,79,0,3
2010,"Stephen Williams","ARI",24,"/WR",11,3,23,9,101,0,0
2010,"Dominique Zeigler","SFO",26,"WR",11,0,15,9,98,0,0
2010,"Aaron Brown","DET",25,"RB",6,0,13,8,45,0,0
2010,"James Casey","HOU",26,"/TE",16,4,14,8,98,0,0
2010,"Patrick Cobbs","MIA",27,"/FB/RB",16,1,18,8,91,2,1
2010,"Jerome Felton","DET",24,"/FB/RB",16,2,15,8,54,0,1
2010,"Dan Gronkowski","DEN",25,"/FB/TE",12,4,13,8,65,0,0
2010,"Vonta Leach","HOU",29,"FB/fb",16,5,15,8,91,0,0
2010,"Michael Robinson","SEA",27,"/FB/RB",11,4,13,8,37,0,0
2010,"Jonathan Stewart","CAR",23,"RB",14,7,14,8,103,1,4
2010,"Tiquan Underwood","JAX",23,"WR",10,0,22,8,111,0,0
2010,"Roydell Williams","WAS",29,"WR",16,0,18,8,109,0,0
2010,"Jason Wright","ARI",28,"/RB",15,1,16,8,42,0,1
2010,"Adrian Arrington","NOR",25,"WR",1,0,9,7,79,0,0
2010,"Mike Bell","2TM",27,"",16,1,10,7,67,0,2
2010,"David Clowney","2TM",25,"",13,0,16,7,124,0,0
2010,"Riley Cooper","PHI",23,"/WR",13,2,18,7,116,1,0
2010,"Julian Edelman","NWE",24,"/WR",15,3,14,7,86,0,1
2010,"Heath Evans","NOR",32,"FB/fb",16,6,11,7,41,1,0
2010,"Chris Gronkowski","DAL",24,"FB/fb",14,7,14,7,35,1,0
2010,"Brandon Jacobs","NYG",28,"RB/rb",16,5,13,7,59,0,2
2010,"David Martin","BUF",31,"TE",16,9,8,7,43,1,0
2010,"Ruvell Martin","SEA",28,"WR",5,0,9,7,158,1,0
2010,"Sammy Morris","NWE",33,"RB",16,0,12,7,77,0,1
2010,"Javon Ringer","TEN",23,"RB",16,0,8,7,44,0,0
2010,"Stephen Spach","ARI",28,"FB/TE",15,11,17,7,40,0,0
2010,"Maurice Stovall","TAM",25,"/WR",12,1,9,7,81,1,0
2010,"Derrick Ward","HOU",30,"RB",16,0,11,7,61,0,0
2010,"Danny Ware","NYG",25,"RB",14,0,9,7,67,0,0
2010,"Dezmon Briscoe","TAM",21,"WR",2,0,7,6,93,1,0
2010,"Alge Crumpler","NWE",33,"TE",16,10,10,6,52,2,0
2010,"Eric Decker","DEN",23,"WR",14,0,8,6,106,1,3
2010,"Kevin Faulk","NWE",34,"/RB",2,2,10,6,62,0,0
2010,"Mardy Gilyard","STL",24,"/WR",11,2,16,6,63,0,1
2010,"Mike Hart","IND",24,"/RB",7,1,6,6,25,0,0
2010,"Brandon James","IND",23,"WR",3,0,11,6,40,0,0
2010,"Marlon Moore","MIA",23,"WR",9,0,19,6,128,1,0
2010,"Kassim Osgood","JAX",30,"/WR",16,3,16,6,60,1,0
2010,"Brett Swain","GNB",25,"/K/WR",16,1,9,6,72,0,0
2010,"Naufahu Tahi","MIN",29,"FB",15,7,6,6,39,1,0
2010,"Verran Tucker","KAN",22,"/WR",11,2,19,6,114,1,0
2010,"Roberto Wallace","MIA",24,"WR",12,0,10,6,62,0,0
2010,"Eric Weems","ATL",25,"/WR",16,4,6,6,61,0,0
2010,"Kris Wilson","SDG",29,"FB/TE/te/WR",14,7,NA,6,73,0,1
2010,"Ramses Barden","NYG",24,"WR",6,0,7,5,64,0,0
2010,"LeGarrette Blount","TAM",24,"RB/rb",13,7,7,5,14,0,4
2010,"Lorenzo Booker","MIN",26,"RB",4,0,6,5,32,0,1
2010,"Nate Byham","SFO",22,"/TE",14,3,7,5,27,0,0
2010,"Anthony Dixon","SFO",23,"RB",16,0,5,5,11,0,0
2010,"Brody Eldridge","IND",23,"RB/TE",14,8,9,5,39,0,0
2010,"Tony Fiammetta","CAR",24,"FB/TE",14,9,10,5,34,0,0
2010,"Anthony Gonzalez","IND",26,"WR",2,0,9,5,67,0,0
2010,"Lavelle Hawkins","TEN",24,"WR",6,0,6,5,61,0,0
2010,"Mike Karney","STL",29,"FB",12,5,5,5,14,0,0
2010,"Spencer Larsen","DEN",26,"FB/fb",11,5,5,5,51,1,0
2010,"Brandon Manumaleuna","CHI",30,"FB/TE",16,13,7,5,43,1,0
2010,"Michael Palmer","ATL",22,"/TE",14,1,8,5,29,1,0
2010,"Clinton Portis","WAS",29,"RB/rb",5,5,9,5,55,0,0
2010,"Ryan Purvis","TAM",24,"/TE",10,2,6,5,38,0,0
2010,"Tony Richardson","NYJ",39,"FB",16,10,5,5,31,0,0
2010,"Robert Royal","CLE",31,"/TE/WR",15,4,12,5,56,1,0
2010,"Chaz Schilens","OAK",25,"WR",5,0,9,5,40,1,0
2010,"Beanie Wells","ARI",22,"/RB",13,2,8,5,74,0,1
2010,"Mike Cox","KAN",25,"/FB",7,2,4,4,27,0,0
2010,"Tom Crabtree","GNB",25,"/TE",16,1,7,4,61,0,0
2010,"James Davis","2TM",24,"",7,0,5,4,45,0,0
2010,"Jeff Dugan","MIN",29,"/TE",16,4,5,4,30,0,0
2010,"Will Heller","DET",29,"TE/te",16,5,5,4,37,1,0
2010,"David Johnson","PIT",23,"FB/TE/te",16,5,6,4,46,0,0
2010,"Laurence Maroney","DEN",25,"/RB",4,3,7,4,50,0,1
2010,"Corey McIntyre","BUF",31,"FB",16,7,8,4,32,0,1
2010,"Moran Norris","SFO",32,"FB/TE",16,11,9,4,20,0,0
2010,"Preston Parker","TAM",23,"WR",9,0,9,4,42,0,0
2010,"Brad Smith","NYJ",27,"/WR",16,2,7,4,44,0,1
2010,"Kory Sperry","SDG",25,"/TE/WR",7,1,4,4,73,0,0
2010,"Lawrence Vickers","CLE",27,"/FB",16,4,9,4,15,0,0
2010,"Terrence Austin","WAS",22,"WR",5,0,5,3,47,0,0
2010,"Lance Ball","DEN",25,"RB",10,0,6,3,16,0,1
2010,"Chase Coffman","CIN",24,"TE",6,0,5,3,30,0,0
2010,"Jim Dray","ARI",24,"/TE",16,3,9,3,47,0,0
2010,"Gartrell Johnson","ATL",24,"RB",9,0,5,3,6,0,1
2010,"Quinn Johnson","GNB",24,"/FB",11,4,4,3,26,0,0
2010,"Deji Karim","JAX",24,"RB",11,0,7,3,10,0,4
2010,"Joe McKnight","NYJ",22,"/RB",9,1,4,3,20,0,0
2010,"Nick Miller","OAK",23,"WR",9,0,4,3,40,0,2
2010,"Dimitri Nance","GNB",22,"RB",12,0,4,3,30,0,0
2010,"Shawn Nelson","BUF",25,"/TE",5,1,4,3,25,0,1
2010,"Jake OConnell","KAN",25,"/TE",15,2,4,3,31,0,0
2010,"Kevin Ogletree","DAL",23,"WR",6,0,6,3,34,0,0
2010,"Zach Potter","JAX",24,"/TE",13,1,7,3,24,0,0
2010,"Taylor Price","NWE",23,"WR",1,0,4,3,41,0,0
2010,"Gijon Robinson","IND",26,"/TE",11,2,7,3,12,1,0
2010,"Steve Slaton","HOU",24,"/RB",12,1,4,3,11,0,0
2010,"Jerramy Stevens","TAM",31,"/TE",5,1,5,3,43,0,0
2010,"Derrick Williams","DET",24,"/QB/WR",7,1,5,3,30,0,0
2010,"Brandon Banks","WAS",23,"WR",13,0,5,2,10,0,2
2010,"Khalif Barnes","OAK",28,"/T/TE",16,3,2,2,8,1,0
2010,"Michael Bennett","OAK",32,"RB",7,0,2,2,9,0,0
2010,"Michael Clayton","NYG",28,"WR",6,0,4,2,19,0,0
2010,"John Conner","NYJ",23,"FB",16,0,4,2,9,0,0
2010,"Quan Cosby","CIN",28,"WR",16,0,2,2,16,0,0
2010,"Yamon Figurs","2TM",27,"",2,0,2,2,17,0,1
2010,"Quinton Ganther","2TM",26,"",11,1,3,2,9,0,0
2010,"Madison Hedgecock","NYG",29,"/FB",4,3,2,2,8,0,0
2010,"Dwayne Jarrett","CAR",24,"WR",3,0,5,2,40,0,0
2010,"Reagan Mauia","ARI",26,"/FB",15,4,6,2,20,0,0
2010,"Garrett Mills","PHI",27,"/TE",7,3,3,2,19,0,0
2010,"Fendi Onobun","STL",24,"TE",3,0,4,2,15,0,0
2010,"Logan Paulsen","WAS",23,"TE",11,0,2,2,10,1,0
2010,"Mickey Shuler","MIA",24,"/FB/TE",6,2,5,2,44,0,0
2010,"Donte Stallworth","BAL",30,"WR",8,0,5,2,82,0,1
2010,"James Starks","GNB",24,"RB",3,0,4,2,15,0,0
2010,"Fred Taylor","NWE",34,"RB",7,0,3,2,6,0,0
2010,"Keith Toston","STL",23,"RB",16,0,2,2,29,0,0
2010,"Patrick Turner","NYJ",23,"WR",5,0,2,2,26,0,0
2010,"Albert Young","MIN",25,"RB",3,0,2,2,11,0,0
2010,"Sam Aiken","CLE",30,"WR",3,0,1,1,7,0,0
2010,"Gary Banks","SDG",29,"/WR",2,2,3,1,2,0,0
2010,"Hank Baskett","2TM",28,"",8,0,4,1,18,0,0
2010,"Jackie Battle","KAN",27,"RB",16,0,3,1,9,0,0
2010,"Brock Bolen","JAX",25,"FB",4,0,3,1,15,0,0
2010,"Drew Brees","NOR",31,"QB",16,16,1,1,7,0,9
2010,"Eldra Buckley","PHI",25,"RB",16,0,2,1,10,0,1
2010,"Duke Calhoun","NYG",23,"WR",9,0,2,1,4,0,0
2010,"Rock Cartwright","OAK",31,"RB",16,0,3,1,10,0,0
2010,"Scott Chandler","2TM",25,"",13,1,3,1,8,0,0
2010,"Desmond Clark","CHI",33,"TE",5,0,2,1,12,0,0
2010,"Jeff Cumberland","NYJ",23,"TE",1,0,2,1,3,0,0
2010,"Kevin Curtis","MIA",32,"WR",2,0,2,1,6,0,0
2010,"Kellen Davis","CHI",25,"/TE",16,3,2,1,19,1,0
2010,"Mike Gibson","SEA",25,"G/LG/lg/RG",14,8,1,1,-2,0,0
2010,"Richard Goodman","SDG",23,"WR",3,0,2,1,25,0,1
2010,"Korey Hall","GNB",27,"FB",12,6,1,1,9,0,0
2010,"Ben Hartsock","NYJ",30,"FB/TE/te",16,7,3,1,7,0,0
2010,"Todd Herremans","PHI",28,"G/LG/OL",16,15,1,1,2,1,0
2010,"Lex Hilliard","MIA",26,"RB",16,0,2,1,3,0,0
2010,"Paul Hubbard","BUF",25,"/WR",1,1,3,1,8,0,0
2010,"Kareem Huggins","TAM",24,"RB",3,0,2,1,7,0,0
2010,"Tory Humphrey","NOR",27,"/TE/WR",6,2,2,1,12,0,0
2010,"Chris Ivory","NOR",22,"/RB",12,4,1,1,17,0,4
2010,"Manuel Johnson","DAL",24,"WR",2,0,5,1,6,0,0
2010,"Erik Lorig","TAM",24,"/FB/TE",9,1,2,1,10,0,0
2010,"Kregg Lumpkin","TAM",26,"RB",11,0,1,1,12,0,0
2010,"Colt McCoy","CLE",24,"QB",8,8,1,1,13,0,1
2010,"Mike McGlynn","PHI",25,"C/G/OL",16,14,1,1,1,0,0
2010,"Jerious Norwood","ATL",27,"RB",2,0,3,1,9,0,0
2010,"Cedric Peerman","CIN",24,"RB",7,0,3,1,11,0,0
2010,"Donald Penn","TAM",27,"LT/T",16,16,1,1,1,1,0
2010,"Dennis Pitta","BAL",25,"TE",11,0,5,1,1,0,0
2010,"Chris Pressley","2TM",24,"",7,0,1,1,6,0,0
2010,"Richard Quinn","DEN",24,"/TE",14,4,2,1,9,0,0
2010,"Dominic Rhodes","IND",31,"RB",3,0,4,1,4,0,1
2010,"Alex Smith","CLE",28,"/TE",3,1,1,1,6,0,0
2010,"Mike Vrabel","KAN",35,"LOLB",16,16,2,1,2,1,0
2010,"Seneca Wallace","CLE",30,"/QB",8,4,1,1,9,0,1
2010,"Andrew Whitworth","CIN",29,"LT/T",16,16,1,1,1,1,0
2010,"Ernest Wilford","JAX",31,"TE",2,0,2,1,3,0,0
2010,"Cary Williams","BAL",26,"CB",13,0,1,1,13,0,0
2010,"Chris Williams","CHI",25,"LG/T",13,13,1,1,4,0,0
2010,"Kyle Williams","SFO",22,"WR",5,0,1,1,8,0,0
2010,"Matt Willis","DEN",26,"WR",6,0,2,1,17,0,0
2010,"Darrel Young","WAS",23,"FB",16,0,1,1,3,1,0
2009,"Wes Welker","NWE",28,"WR",14,13,162,123,1348,4,2
2009,"Steve Smith","NYG",24,"WR",16,15,157,107,1220,7,0
2009,"Andre Johnson","HOU",28,"WR",16,16,171,101,1569,9,1
2009,"Brandon Marshall","DEN",25,"WR",15,13,154,101,1120,10,0
2009,"Dallas Clark","IND",30,"TE",16,16,133,100,1106,10,1
2009,"Reggie Wayne","IND",31,"WR",16,16,149,100,1264,10,0
2009,"Larry Fitzgerald","ARI",26,"WR",16,16,153,97,1092,13,0
2009,"Hines Ward","PIT",33,"FL/SE/WR",16,16,137,95,1167,6,2
2009,"Jason Witten","DAL",27,"TE",16,16,124,94,1030,2,0
2009,"Roddy White","ATL",28,"WR",16,16,165,85,1153,11,1
2009,"Anquan Boldin","ARI",29,"WR",15,15,127,84,1024,4,3
2009,"Tony Gonzalez","ATL",33,"TE",16,16,134,83,867,6,0
2009,"Randy Moss","NWE",32,"WR",16,16,137,83,1264,13,2
2009,"Sidney Rice","MIN",23,"WR",16,14,121,83,1312,8,1
2009,"Miles Austin","DAL",25,"WR",16,9,124,81,1320,11,1
2009,"Antonio Gates","SDG",29,"TE",16,16,114,79,1157,8,1
2009,"Santonio Holmes","PIT",25,"FL/SE/WR",16,16,138,79,1248,5,0
2009,"TJ Houshmandzadeh","SEA",32,"WR",16,16,135,79,911,3,2
2009,"Vernon Davis","SFO",25,"TE",16,16,128,78,965,13,0
2009,"Ray Rice","BAL",22,"RB",16,15,101,78,702,1,3
2009,"Kellen Winslow","TAM",26,"TE",16,14,127,77,884,5,0
2009,"Davone Bess","MIA",24,"/WR",16,2,113,76,758,2,6
2009,"Brent Celek","PHI",24,"TE",16,15,112,76,971,8,0
2009,"Heath Miller","PIT",27,"TE",16,16,98,76,789,6,2
2009,"Derrick Mason","BAL",35,"WR",16,16,134,73,1028,7,0
2009,"Chad Johnson","CIN",31,"WR",16,15,128,72,1047,9,2
2009,"Marques Colston","NOR",26,"WR",16,14,107,70,1074,9,2
2009,"Donald Driver","GNB",34,"WR",16,16,113,70,1061,6,2
2009,"Santana Moss","WAS",30,"WR",16,16,120,70,902,3,2
2009,"Vincent Jackson","SDG",26,"WR",15,15,108,68,1167,9,0
2009,"Greg Jennings","GNB",26,"WR",16,13,119,68,1113,4,0
2009,"Calvin Johnson","DET",24,"WR",14,14,137,67,984,5,3
2009,"Zach Miller","OAK",24,"TE",15,15,99,66,805,3,0
2009,"Steve Smith","CAR",30,"WR",15,15,129,65,982,7,1
2009,"Nate Burleson","SEA",28,"WR",13,12,103,63,812,3,3
2009,"Tim Hightower","ARI",23,"RB",16,16,80,63,428,0,5
2009,"Mike Sims-Walker","JAX",25,"WR",15,14,111,63,869,7,2
2009,"DeSean Jackson","PHI",23,"WR",15,15,117,62,1156,9,3
2009,"Austin Collie","IND",24,"WR/wr",16,5,89,60,676,7,0
2009,"Percy Harvin","MIN",21,"WR/wr",15,8,91,60,790,6,1
2009,"Greg Olsen","CHI",24,"TE",16,15,108,60,612,8,0
2009,"Jerricho Cotchery","NYJ",27,"WR",14,12,96,57,821,3,1
2009,"Matt Forte","CHI",24,"RB",16,16,72,57,471,0,6
2009,"Devin Hester","CHI",27,"WR",13,12,91,57,757,3,3
2009,"Mario Manningham","NYG",23,"WR",14,10,99,57,822,5,1
2009,"Jeremy Maclin","PHI",21,"WR",15,13,91,56,773,4,0
2009,"Visanthe Shiancoe","MIN",29,"TE",16,13,79,56,566,11,0
2009,"Bernard Berrian","MIN",29,"WR",16,15,92,55,618,4,0
2009,"Steve Breaston","ARI",26,"WR/wr",15,6,82,55,712,3,2
2009,"Jermichael Finley","GNB",22,"TE",13,10,72,55,676,5,1
2009,"Terrell Owens","BUF",36,"WR",16,16,109,55,829,5,1
2009,"Earl Bennett","CHI",22,"WR",16,15,88,54,717,2,2
2009,"Jabar Gaffney","DEN",29,"WR/wr",16,7,87,54,732,2,0
2009,"Todd Heap","BAL",29,"TE",16,16,75,53,593,6,1
2009,"Maurice Jones-Drew","JAX",24,"RB",16,16,71,53,374,1,2
2009,"Muhsin Muhammad","CAR",36,"WR",14,13,89,53,581,1,0
2009,"Kevin Walter","HOU",28,"WR",14,14,70,53,611,2,0
2009,"Frank Gore","SFO",26,"RB",14,14,75,52,406,3,4
2009,"Josh Morgan","SFO",24,"WR",16,15,80,52,527,3,0
2009,"Joseph Addai","IND",26,"RB",15,15,63,51,336,3,1
2009,"Andre Caldwell","CIN",24,"/WR",16,3,80,51,432,3,4
2009,"John Carlson","SEA",25,"TE",16,16,83,51,574,7,0
2009,"Devery Henderson","NOR",27,"WR",16,11,83,51,804,2,0
2009,"Torry Holt","JAX",33,"WR",15,12,103,51,722,0,1
2009,"Steven Jackson","STL",26,"RB",15,15,75,51,322,0,2
2009,"Greg Camarillo","MIA",27,"WR",16,16,72,50,552,0,0
2009,"Michael Jenkins","ATL",27,"WR",15,9,90,50,635,1,0
2009,"Chris Johnson","TEN",24,"RB",16,16,71,50,503,2,3
2009,"Antwaan Randle El","WAS",30,"/WR",16,3,77,50,530,0,4
2009,"Michael Crabtree","SFO",22,"WR",11,11,86,48,625,2,1
2009,"Fred Davis","WAS",23,"FB/TE",16,10,76,48,509,6,0
2009,"Jeremy Shockey","NOR",29,"TE",13,12,67,48,569,3,0
2009,"Mike Thomas","JAX",22,"/WR",14,4,62,48,453,1,1
2009,"Donnie Avery","STL",25,"WR",16,16,97,47,589,5,2
2009,"Dwayne Bowe","KAN",25,"WR",11,9,87,47,589,4,1
2009,"Reggie Bush","NOR",24,"RB/WR",14,8,68,47,335,3,4
2009,"Pierre Garcon","IND",23,"WR",14,13,92,47,765,4,1
2009,"Hakeem Nicks","NYG",21,"WR/wr",14,6,74,47,790,6,2
2009,"Nate Washington","TEN",26,"WR",16,15,95,47,569,6,1
2009,"Fred Jackson","BUF",28,"RB/WR",16,11,61,46,371,2,4
2009,"Deion Branch","SEA",30,"WR/wr",14,5,79,45,437,2,0
2009,"Chris Chambers","2TM",31,"",16,14,92,45,730,5,0
2009,"Braylon Edwards","2TM",26,"",16,15,95,45,680,4,1
2009,"Malcom Floyd","SDG",28,"WR",16,9,76,45,776,1,0
2009,"Dustin Keller","NYJ",25,"TE",16,12,82,45,522,2,1
2009,"Johnny Knox","CHI",23,"WR",15,0,80,45,527,5,3
2009,"Robert Meachem","NOR",25,"WR/wr",16,7,64,45,722,9,2
2009,"Bo Scaife","TEN",28,"TE",14,10,70,45,440,1,1
2009,"Darren Sproles","SDG",26,"/RB",16,2,57,45,497,4,3
2009,"Lee Evans","BUF",28,"WR",16,16,96,44,612,7,0
2009,"Steve Slaton","HOU",23,"RB",11,10,55,44,417,4,7
2009,"Chester Taylor","MIN",30,"RB",16,0,59,44,389,1,2
2009,"Danny Amendola","STL",24,"/WR",14,2,63,43,326,1,4
2009,"Laveranues Coles","CIN",32,"WR",16,13,77,43,514,5,0
2009,"Adrian Peterson","MIN",24,"RB",16,15,57,43,436,0,7
2009,"Kevin Boss","NYG",25,"TE",15,15,69,42,567,5,0
2009,"Kenny Britt","TEN",21,"WR/wr",16,6,75,42,701,3,1
2009,"Jason Avant","PHI",26,"WR",16,9,58,41,587,3,1
2009,"Justin Forsett","SEA",24,"/RB",16,2,57,41,350,1,4
2009,"Kevin Smith","DET",23,"RB",13,13,57,41,415,1,3
2009,"Jamaal Charles","KAN",23,"RB",15,10,55,40,297,1,4
2009,"Owen Daniels","HOU",27,"TE",8,8,58,40,519,5,1
2009,"LeSean McCoy","PHI",21,"/RB",16,4,55,40,308,0,2
2009,"Antonio Bryant","TAM",28,"WR",13,11,86,39,600,4,0
2009,"Pierre Thomas","NOR",25,"RB/rb",14,6,45,39,302,2,2
2009,"Mike Wallace","PIT",23,"/WR",16,4,72,39,756,6,1
2009,"David Anderson","HOU",26,"te/WR",16,8,53,38,370,0,0
2009,"Ted Ginn","MIA",24,"WR",16,12,78,38,454,1,2
2009,"Roy Williams","DAL",28,"WR",15,13,86,38,596,7,1
2009,"Patrick Crayton","DAL",30,"WR/wr",16,6,67,37,622,5,4
2009,"Julian Edelman","NWE",23,"WR",11,7,54,37,359,1,1
2009,"Kevin Faulk","NWE",33,"RB",15,7,53,37,301,1,1
2009,"Donald Lee","GNB",29,"TE",16,10,54,37,260,1,0
2009,"Eddie Royal","DEN",23,"WR",14,12,79,37,345,0,1
2009,"Bobby Wade","KAN",28,"WR/wr",12,6,74,36,367,2,3
2009,"Bryant Johnson","DET",28,"WR",16,16,87,35,417,3,0
2009,"Julius Jones","SEA",28,"RB",14,14,43,35,232,2,0
2009,"Dennis Northcutt","DET",32,"/WR",16,2,63,35,357,1,2
2009,"David Thomas","NOR",26,"FB/TE",15,8,48,35,356,1,0
2009,"Ricky Williams","MIA",32,"RB/rb",16,7,53,35,264,2,5
2009,"Mark Clayton","BAL",27,"WR",14,12,74,34,480,2,1
2009,"Brandon Gibson","2TM",22,"",10,4,69,34,348,1,2
2009,"Jerome Harrison","CLE",26,"RB/rb",14,7,50,34,220,2,2
2009,"Mohamed Massaquoi","CLE",23,"WR",16,11,95,34,624,3,1
2009,"Randy McMichael","STL",30,"TE",16,16,62,34,332,1,0
2009,"Louis Murphy","OAK",22,"WR",16,9,96,34,521,4,0
2009,"Kelley Washington","BAL",30,"/WR",15,2,48,34,431,2,0
2009,"James Jones","GNB",25,"/WR",16,3,62,32,440,5,0
2009,"Marcedes Lewis","JAX",25,"TE",15,15,59,32,518,2,1
2009,"Correll Buckhalter","DEN",31,"RB/rb",14,7,38,31,240,0,3
2009,"Anthony Fasano","MIA",25,"TE",14,14,53,31,339,2,2
2009,"Brian Hartline","MIA",23,"/WR",16,2,56,31,506,3,0
2009,"Tony Scheffler","DEN",26,"TE",15,9,50,31,416,2,0
2009,"Sammie Stroughter","TAM",23,"WR",13,0,60,31,334,1,0
2009,"Brian Leonard","CIN",25,"/RB",14,1,35,30,217,0,1
2009,"Brandon Pettigrew","DET",24,"FB/TE",11,11,54,30,346,2,1
